"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"31037","a random dog just wandered into our classroom at the end of class and i really needed that",0,FALSE,FALSE,"806260746137010176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:15:16 +0000 2016",NA,NA,"en",2,FALSE,"Denton, TX - Boston, MA","258978053","19. wellesley college '19. snap:ellizabethk3",TRUE,"Mon Feb 28 22:30:45 +0000 2011",2145,84,3332,FALSE,"http://Instagram.com/elizabethk3_","Sanna Clause <ed><U+00A0><U+00BC><ed><U+00BE><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>","Central Time (US & Canada)","en",-21600,105,"ElizabethK3_","US","United States","city","Cambridge, MA",NA,NA,42.3781975,-71.112377,NA,NA,NA,NA
"31083","@Shadricktaylor3 the dog?",0,FALSE,FALSE,"806260772112400384","Shadricktaylor3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:15:22 +0000 2016",NA,"1064292422","en",34,FALSE,"Lubbock, TX","297112822","I'm Donald. 20. Faith, Family, and Football. Philippians 4:13. WBU football #34. snapchat: D-Will32 instagram: dwill_the_truth.",TRUE,"Wed May 11 23:33:03 +0000 2011",38053,1202,21949,FALSE,NA,"Smash Williams","Pacific Time (US & Canada)","en",-28800,1358,"DWill_The_Truth","US","United States","city","Plainview, TX",NA,NA,34.1887265,-101.701754,NA,NA,NA,NA
"31197","My dog is so fucking grouchy today and he's hurting my feelings.",0,FALSE,FALSE,"806260853318107137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:15:41 +0000 2016",NA,NA,"en",40,FALSE,"Long Beach, CA","700127250","profile ho file.",TRUE,"Tue Jul 17 01:28:02 +0000 2012",12548,2508,20681,FALSE,NA,"VeryBadThings",NA,"en",NA,1680,"verybadthings1","US","United States","city","Costa Mesa, CA",NA,NA,33.6636085,-117.9056455,NA,NA,NA,NA
"31226","Love this: https://t.co/chUjGmXdEm!",0,FALSE,FALSE,"806260876139343873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:15:47 +0000 2016",NA,NA,"en",7,FALSE,"San Francisco, CA","4617538938","Author of On Behalf of the President, Political Scientist, Director of Investor Relations at NV5, Board Member of the White House Transition Project.",TRUE,"Mon Dec 21 02:07:51 +0000 2015",171,1641,28,FALSE,"http://www.laurenawright.com","Lauren A. Wright",NA,"en",NA,364,"drlaurenawright","US","United States","city","Sunnyvale, CA",NA,NA,37.378397,-122.0238405,NA,NA,"http://twitch.tv/nacho_and_dog","https://t.co/chUjGmXdEm"
"31301","Tom in The Great Gatsby got his girl a dog for $10. Why can't we live in a world where guys will buy you a dog just cause &amp; it's only $10",0,FALSE,FALSE,"806260928622817280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 22:15:59 +0000 2016",NA,NA,"en",4,FALSE,NA,"368327498","World's most grateful person // My dog is cuter than (you)rs // Fall down 7 times, stand up 8 #UNG20",TRUE,"Mon Sep 05 13:16:59 +0000 2011",14687,546,26938,FALSE,"http://pinterest.com/meeelissaaa","Melissa Bergey","Eastern Time (US & Canada)","en",-18000,362,"melissabergey","US","United States","city","Dahlonega, GA",NA,NA,34.541976,-83.9870645,NA,NA,NA,NA
"31355","@biscuit_marlow Biscuit I think me and you need to start our own brat pack. We can take turns as wing dog https://t.co/nASIs92MgB",0,FALSE,FALSE,"806260969324380161","biscuit_marlow","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:16:09 +0000 2016","806255453378347008","788846695962599426","en",0,FALSE,"Memphis Tn","449355478","University of Tennessee Register Nurse",TRUE,"Thu Dec 29 01:25:28 +0000 2011",177,11,1914,FALSE,NA,"Annitta Carter",NA,"en",NA,341,"annitta_a","US","United States","city","Macon, GA",NA,NA,32.8488175,-83.6540795,NA,NA,NA,NA
"31463","They Were Rescuing A Dog, But They Had No Idea Thi... https://t.co/XOwV7OLAlH",0,FALSE,FALSE,"806261024273866752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 22:16:22 +0000 2016",NA,NA,"en",0,FALSE,"El Paso, TX","2992125194","R.I.P to the guy on my right . <ed><U+00A0><U+00BD><ed><U+00B8><U+00A5>",TRUE,"Thu Jan 22 08:29:00 +0000 2015",596,14,64,FALSE,"http://www.drudgereport.com","Lance Hollister",NA,"en",NA,51,"Hollister1218","US","United States","city","El Paso, TX",NA,NA,31.793368,-106.4174305,NA,NA,"http://fb.me/3oDmQbZmQ","https://t.co/XOwV7OLAlH"
"31562","Bring your dog to work more like get distracted by dog all day https://t.co/QU3Ujn0KZi",0,FALSE,FALSE,"806261077914755072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 22:16:35 +0000 2016",NA,NA,"en",0,FALSE,"nothing","513604776","ogkushgoddess",TRUE,"Sat Mar 03 21:10:47 +0000 2012",1216,70,467,FALSE,NA,"madical af","Pacific Time (US & Canada)","en",-28800,57,"madidarlene","US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,NA,NA,NA,NA
"31650","anybody loose a little yorky dog?",0,FALSE,FALSE,"806261136748199936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:16:49 +0000 2016",NA,NA,"en",1,FALSE,NA,"977778938","With god all things are possible<U+2728>",TRUE,"Thu Nov 29 07:02:22 +0000 2012",4335,316,1229,FALSE,"https://youtu.be/aGRjo8oz59s","Koala Tay",NA,"en",NA,182,"TayVasqueZ","US","United States","admin","California, USA",NA,NA,37.2691755,-119.3066075,NA,NA,NA,NA
"31666","@_audgepaudge_ don't fret, soon you will be nice &amp; cozy by my new bedroom fireplace dog sitting... hang in there champ <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6>",0,FALSE,FALSE,"806261145233424384","_audgepaudge_","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:16:51 +0000 2016","806034877120450561","447470141","en",9,FALSE,NA,"3309950053","Wildcat Football Mom!",TRUE,"Sat Aug 08 18:46:15 +0000 2015",668,48,1989,FALSE,NA,"Mel Boates",NA,"en",NA,63,"mel_boates","US","United States","city","Austin, TX",NA,NA,30.3233455,-97.754724,NA,NA,NA,NA
"31680","“Trump and Pence pulled a dog and pony show"" https://t.co/cH3IYU7eNF",0,FALSE,FALSE,"806261152124522496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 22:16:52 +0000 2016",NA,NA,"en",13,FALSE,"Stockton, CA","353360353","Graduate of Southern University & A&M College, Baton Rouge, LA; Community Affairs Representative for the Mommy & Me Healthy Start Community Outreach Project.",TRUE,"Thu Aug 11 23:27:36 +0000 2011",6999,305,2936,FALSE,NA,"Daline Magee","Pacific Time (US & Canada)","en",-28800,537,"DalineMagee","US","United States","city","Stockton, CA",NA,NA,37.980826,-121.3004255,NA,NA,"http://fb.me/6CmtFLVYi","https://t.co/cH3IYU7eNF"
"31697","Yo this man rocky is goneeeeeeeeee<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B2><U+0080> https://t.co/KQ2R121wb2",0,FALSE,FALSE,"806261158881722368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:16:54 +0000 2016",NA,NA,"en",4,FALSE,"Easton, PA","2537835604","""these bitches out here to be played with not eaten"" SC: davethedon_1",TRUE,"Fri May 09 21:42:28 +0000 2014",30375,1181,6287,FALSE,NA,"Coach Dave",NA,"en",NA,928,"BoachDave","US","United States","city","Easton, PA",NA,NA,40.685819,-75.218432,NA,NA,"https://twitter.com/dog_rates/status/806269335417327617","https://t.co/KQ2R121wb2"
"31791","Guys, this is my story! https://t.co/Mh1s7tLwl2",0,FALSE,FALSE,"806261228897239040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:17:11 +0000 2016",NA,NA,"en",7,FALSE,"Abilene, TX","152804334","• Reporter for KRBC • ZTA • lover of yoga & coffee •",TRUE,"Sun Jun 06 22:56:21 +0000 2010",6359,912,1587,FALSE,NA,"Amber Treybig KRBC","Central Time (US & Canada)","en",-21600,550,"ambertreybig","US","United States","city","Abilene, TX",NA,NA,32.415051,-99.750556,NA,NA,"http://petango.com/Adopt/Dog-Chihuahua,-Short-Coat-33953359","https://t.co/Mh1s7tLwl2"
"31858","@melissa_mcc8 https://t.co/LrOKB37Myo",0,FALSE,FALSE,"806261273482641409","melissa_mcc8","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:17:21 +0000 2016",NA,"622255090","und",2,FALSE,"412","622192792","little kitten doing big things • #SVC '18<U+26BD><U+FE0F> • ig:mackie_jccarthy",TRUE,"Fri Jun 29 19:53:58 +0000 2012",14082,903,29219,FALSE,NA,"jackie moon",NA,"en",NA,705,"mackie_jccarthy","US","United States","city","Latrobe, PA",NA,NA,40.311337,-79.380645,NA,NA,"http://petango.com/Adopt/Dog-Feist-30492518","https://t.co/LrOKB37Myo"
"31878","A dog started to follow me!",0,FALSE,FALSE,"806261288774955008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:17:25 +0000 2016",NA,NA,"en",2,FALSE,"Honolulu, HI","65483578","University of Hawai<U+02BB>i at Manoa. Hale Anuenue 2016-2017. I take photos of my dog Robin Elizabeth Sparkles and food.",TRUE,"Thu Aug 13 22:15:36 +0000 2009",2467,49,1023,FALSE,NA,"Moira Miyasato","Pacific Time (US & Canada)","en",-28800,93,"Moira_32984","US","United States","city","Honolulu, HI",NA,NA,21.3199435,-157.799589,NA,NA,NA,NA
"31979","Somebody at @njsneaks and ask why he blocked me... dog I spent a lot of money with you lol",0,FALSE,FALSE,"806261354881552384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:17:41 +0000 2016",NA,NA,"en",9,FALSE,"NY","1329441212","Jigs R' Us",TRUE,"Fri Apr 05 15:21:25 +0000 2013",16824,776,19895,FALSE,NA,"Tommy Avalanche",NA,"en",NA,1313,"TommyAvalanche","US","United States","admin","New York, USA",NA,NA,42.746617,-75.770041,NA,NA,NA,NA
"32055","Yeah, I just threw up! https://t.co/ctszRlzKJ6",0,FALSE,FALSE,"806261402767802368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:17:52 +0000 2016",NA,NA,"en",68,FALSE,"Folsom, CA","3265487802","Unionize to protect all workers. Retired int'l flight attendant of 44 years. Love mysteries & PBO. binge Netflix series, non GMO AND ORGANIC, #I'm With Her",TRUE,"Thu Jul 02 00:38:53 +0000 2015",42134,802,26280,FALSE,NA,"(((bonbonnie)))",NA,"en",NA,624,"wells_bonita","US","United States","city","Las Vegas, NV",NA,NA,36.232915,-115.223125,NA,NA,"https://www.change.org/en-GB/petitions/stop-deadly-dog-experiments","https://t.co/ctszRlzKJ6"
"32068","Put my dawgz on u nigga u dog food",0,FALSE,FALSE,"806261411395600384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 22:17:54 +0000 2016",NA,NA,"en",37,FALSE,"Dubai.((Miami)).Nc..NY..Panama","35227979","Fuckwitable...       IG-Ace305i.     SC: Ace305i",TRUE,"Sat Apr 25 14:56:15 +0000 2009",167752,1489,3453,FALSE,NA,"Pètty Escobar  <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>","Quito","en",-18000,369,"AceZitto305","US","United States","city","Opa-Locka, FL",NA,NA,25.904155,-80.2602905,NA,NA,NA,NA
"32073","Dog days of #Christmas 12 Days of a dogs holiday.  #dog #dogsofinstagram #puppy #instadog… https://t.co/7yNHv206nO",0,FALSE,FALSE,"806261412804890628",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 22:17:55 +0000 2016",NA,NA,"en",106,FALSE,"Los Angeles","24803038","Magic happens when fear isn't looking.",TRUE,"Tue Mar 17 00:15:55 +0000 2009",13145,19774,112,FALSE,"http://theant.com","ANT®","Pacific Time (US & Canada)","en",-28800,267,"antcomic","US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,34.148571,-118.36232,"http://www.breitbart.com/video/2016/12/06/texas-lowes-hired-disabled-vet-service-dog/","https://t.co/7yNHv206nO"
"32218","me https://t.co/4tIqH9Hy8U",0,FALSE,FALSE,"806261523786113024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:18:21 +0000 2016",NA,NA,"und",2,FALSE,NA,"3060982147","joseph <ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",TRUE,"Wed Mar 04 07:03:33 +0000 2015",6169,416,9626,FALSE,NA,"<U+0625><U+064A><U+0641><U+0644><U+064A><U+0646>",NA,"en",NA,329,"evelynroriguezz","US","United States","city","Houston, TX",NA,NA,29.838495,-95.4464865,NA,NA,"https://twitter.com/peterdaou/status/805915615668162560","https://t.co/4tIqH9Hy8U"
"32227","I met a dog named kombucha today and honestly it was the highlight of my week",0,FALSE,FALSE,"806261529033240577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:18:22 +0000 2016",NA,NA,"en",2,FALSE,"College","1675952154","FSU '19 <U+27B3> marching chiefs <U+27B3> HornZ MCATDT <U+27B3> TBS",TRUE,"Fri Aug 16 15:23:00 +0000 2013",4340,574,9957,FALSE,NA,"Anna Brickey","Pacific Time (US & Canada)","en",-28800,391,"notannabrickey","US","United States","city","Tallahassee, FL",NA,NA,30.4762155,-84.266174,NA,NA,NA,NA
"32257","Ehhh Walking up in a ditch on the side of a highway is ideally the end goal tbh https://t.co/ChCQtMgXsu",0,FALSE,FALSE,"806261555432194053",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:18:29 +0000 2016",NA,NA,"en",4,FALSE,"Buffalo, NY","926508469",NA,TRUE,"Mon Nov 05 00:32:30 +0000 2012",4839,649,12042,FALSE,"https://www.youtube.com/watch?v=hRYz4RWshFg&feature=share","jacob jakson",NA,"en",NA,445,"jsjakson","US","United States","city","Lancaster, NY",NA,NA,42.910005,-78.6372695,NA,NA,"https://twitter.com/rossie_bean_/status/806272091418808321","https://t.co/ChCQtMgXsu"
"32272","This <ed><U+00A0><U+00BC><ed><U+00BE><U+00AF> https://t.co/PYZ9N9Wgco",0,FALSE,FALSE,"806261567679512581",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:18:32 +0000 2016",NA,NA,"en",5,FALSE,NA,"250906115","||Issa Bad Bitch <ed><U+00A0><U+00BD><ed><U+00B1><U+0091>||H4<U+FE0F><U+20E3>A||LongLive24<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>||",TRUE,"Sat Feb 12 01:48:27 +0000 2011",11069,613,1268,FALSE,NA,"Char","Eastern Time (US & Canada)","en",-18000,563,"_charzaymatthew","US","United States","city","Euclid, OH",NA,NA,41.58846,-81.5204785,NA,NA,"http://amzn.to/2h0gzcT","https://t.co/PYZ9N9Wgco"
"32325","This one too!? #proudreporter https://t.co/wUU94akUSF",0,FALSE,FALSE,"806261601993195520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:18:40 +0000 2016",NA,NA,"en",7,FALSE,"Abilene, TX","152804334","• Reporter for KRBC • ZTA • lover of yoga & coffee •",TRUE,"Sun Jun 06 22:56:21 +0000 2010",6360,912,1587,FALSE,NA,"Amber Treybig KRBC","Central Time (US & Canada)","en",-21600,550,"ambertreybig","US","United States","city","Abilene, TX",NA,NA,32.415051,-99.750556,NA,NA,"http://fb.me/8GTO9cP28","https://t.co/wUU94akUSF"
"32335","@krysxmattxmey https://t.co/pyOKK9Bmc5",0,FALSE,FALSE,"806261617331556352","krysxmattxmey","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:18:43 +0000 2016",NA,"761577458017509376","und",5,FALSE,NA,"369309309",NA,TRUE,"Wed Sep 07 04:02:10 +0000 2011",5018,171,2468,FALSE,NA,"fkn felicia <ed><U+00A0><U+00BC><ed><U+00BC><U+0088>","Mountain Time (US & Canada)","en",-25200,161,"Its_FeliciaDoe","US","United States","city","Bloomington, CA",NA,NA,34.0607585,-117.3989635,NA,NA,"http://www.petitems2day.info/US/landing-static/twitter04/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889868&item=112228558835&vectorid=229466&lgeo=1","https://t.co/pyOKK9Bmc5"
"32375","Walking the dog in 50° or less weather &lt;&lt;&lt;&lt;&lt;&lt;&lt; https://t.co/eNpDjhAaCJ",0,FALSE,FALSE,"806261647610351616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:18:51 +0000 2016",NA,NA,"en",44,FALSE,"75044, TX","165090442","<U+272D> #CowboysNation <U+272D> | #LakeShow | 80s baby | 4/18 | IG @bjwalkinrivers | pitbull owner | anime | bald | my opinions are mine and not the views of my employer",TRUE,"Sat Jul 10 15:32:15 +0000 2010",271817,2313,12597,FALSE,NA,"Slim Reaper","Central Time (US & Canada)","en",-21600,772,"BjwalkinRIVERS","US","United States","city","Garland, TX",NA,NA,32.907642,-96.621634,NA,NA,NA,NA
"32484","#PhoenixLostFound Lost pet?: If you lost your dog or cat and have tried all the usual methods of trying to locate… https://t.co/F9iwTBOzbS",0,FALSE,FALSE,"806261718921793536",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",FALSE,"Tue Dec 06 22:19:08 +0000 2016",NA,NA,"en",9,FALSE,"Phoenix Arizona","3019837997",NA,TRUE,"Thu Feb 05 13:39:19 +0000 2015",28106,50,0,FALSE,"http://cur.lv/imrpr","Phoenix Lost&Found","Mountain Time (US & Canada)","en",-25200,67,"Phoenix_LAF","US","United States","city","Phoenix, AZ",NA,NA,33.5528625,-112.1246765,33.4462674,-112.07372189,"http://povol.everlastinggalleriesgalore.net/010692f517fd68","https://t.co/F9iwTBOzbS"
"32488","#PhoenixLostFound Lost pet?: If you lost your dog or cat and have tried all the usual methods of trying to locate… https://t.co/IDtdFHwWys",0,FALSE,FALSE,"806261720326864897",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",FALSE,"Tue Dec 06 22:19:08 +0000 2016",NA,NA,"en",9,FALSE,"Phoenix Arizona","3019837997",NA,TRUE,"Thu Feb 05 13:39:19 +0000 2015",28107,50,0,FALSE,"http://cur.lv/imrpr","Phoenix Lost&Found","Mountain Time (US & Canada)","en",-25200,67,"Phoenix_LAF","US","United States","city","Phoenix, AZ",NA,NA,33.5528625,-112.1246765,33.4462674,-112.07372189,"http://povol.everlastinggalleriesgalore.net/010692f517fd68","https://t.co/IDtdFHwWys"
"32531","#PhoenixLostFound Lost Chihuahua dog white with black patches (39th ave and camelback): Help find... Please name of… https://t.co/Lm39xNlDTs",0,FALSE,TRUE,"806261748466479104",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",FALSE,"Tue Dec 06 22:19:15 +0000 2016",NA,NA,"en",9,FALSE,"Phoenix Arizona","3019837997",NA,TRUE,"Thu Feb 05 13:39:19 +0000 2015",28111,50,0,FALSE,"http://cur.lv/imrpr","Phoenix Lost&Found","Mountain Time (US & Canada)","en",-25200,67,"Phoenix_LAF","US","United States","city","Phoenix, AZ",NA,NA,33.5528625,-112.1246765,33.4462674,-112.07372189,"https://twitter.com/stevestfler/status/805982618667929601","https://t.co/Lm39xNlDTs"
"32537","#PhoenixLostFound Found Schnauzer Male (1411 W Broadway RD): Male Dog found on Alma School And Broadway RD in Mesa.… https://t.co/Vx6mhFtPqN",0,FALSE,FALSE,"806261751469600768",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",FALSE,"Tue Dec 06 22:19:15 +0000 2016",NA,NA,"en",9,FALSE,"Phoenix Arizona","3019837997",NA,TRUE,"Thu Feb 05 13:39:19 +0000 2015",28112,50,0,FALSE,"http://cur.lv/imrpr","Phoenix Lost&Found","Mountain Time (US & Canada)","en",-25200,67,"Phoenix_LAF","US","United States","city","Phoenix, AZ",NA,NA,33.5528625,-112.1246765,33.4462674,-112.07372189,"http://savingzev.viralsmesh.com/client/eVVWe/e73l8/bDqBd/k8gR6","https://t.co/Vx6mhFtPqN"
"32579","So my dog is missing. Has been since yesterday. No sign of him.",0,FALSE,FALSE,"806261778506256384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:19:22 +0000 2016",NA,NA,"en",4,FALSE,"Texas, USA","1131185790","<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>5•20•2016 // lla; 10•25•2016; 7.9lbs; 21 1/4""<ed><U+00A0><U+00BC><ed><U+00BD><U+00BC>// snapchat: the-mermaid",TRUE,"Tue Jan 29 14:32:03 +0000 2013",8235,170,8406,FALSE,NA,"momma ari","Central Time (US & Canada)","en",-21600,121,"the__mermaid__","US","United States","admin","Texas, USA",NA,NA,31.1688935,-100.0768885,NA,NA,NA,NA
"32594","Gonna keep sending @NickJamesKCE puppy pics until he convinces our roommate to let us get one. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",0,FALSE,FALSE,"806261787008126976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 22:19:24 +0000 2016",NA,NA,"en",9,FALSE,"Atlanta","50946446","My friends call me Ham™ | Sassy circa 1990 | Coffee enthusiast | Craft brew snob | Feline fancier |  <U+272D>",TRUE,"Fri Jun 26 06:12:56 +0000 2009",20468,187,4357,FALSE,"http://Instagram.com/hamtastic13","HAMTASTIC™","Eastern Time (US & Canada)","en",-18000,209,"amandahamstreet","US","United States","city","Atlanta, GA",NA,NA,33.7671945,-84.433106,NA,NA,NA,NA
